,ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
957,3321,1967,PhD,Together,"$56,575.00 ",0,2,5/5/13,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,CA
2118,3829,1979,Basic,Together,"$24,594.00 ",1,0,12/10/13,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA
241,3885,1983,PhD,Married,"$33,569.00 ",1,0,10/16/13,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,SP
1851,8397,1951,Graduation,Married,"$44,689.00 ",1,1,1/10/14,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,SP
679,1518,1965,Master,Married,"$62,694.00 ",1,1,6/17/13,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,SP
2234,9977,1973,Graduation,Divorced,"$78,901.00 ",0,1,9/17/13,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,US
56,4877,1973,Master,Married,"$38,576.00 ",0,1,3/4/14,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,IND
435,9369,1979,2n Cycle,Single,"$88,194.00 ",0,1,3/19/14,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,1,0,GER
2209,2320,1978,2n Cycle,Married,"$47,025.00 ",0,1,9/12/13,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,SP
155,8799,1984,PhD,Married,"$38,175.00 ",1,0,9/23/13,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,SP
2238,528,1978,Graduation,Married,"$65,819.00 ",0,0,11/29/12,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,IND
1885,11088,1971,PhD,Together,"$78,642.00 ",0,1,4/21/13,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP
60,4246,1982,Master,Single,"$6,560.00 ",0,0,12/12/13,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,SP
29,9687,1975,Graduation,Single,"$73,170.00 ",0,0,5/31/14,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,CA
782,10617,1989,Master,Divorced,"$10,979.00 ",0,0,5/22/14,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP
35,7962,1987,PhD,Single,"$95,169.00 ",0,0,10/9/13,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,1,0,SP
1737,10203,1990,Graduation,Single,"$26,095.00 ",1,0,6/30/13,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,SP
1060,880,1966,Basic,Together,"$22,634.00 ",0,0,1/16/13,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,SP
358,10609,1962,PhD,Married,"$42,769.00 ",0,1,10/12/13,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,CA
1748,7998,1958,Graduation,Together,"$28,087.00 ",1,1,12/11/12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,IND
524,10711,1945,Graduation,Married,"$69,755.00 ",0,0,10/2/13,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,SA
737,5710,1970,Graduation,Together,"$40,548.00 ",0,1,10/10/12,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS
1491,2525,1974,PhD,Married,"$38,410.00 ",0,0,9/14/12,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA
265,4557,1970,Graduation,Together,"$22,070.00 ",1,0,10/4/13,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,SA
1894,988,1965,Graduation,Married,"$81,168.00 ",0,0,5/7/14,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP
1506,9500,1959,Graduation,Married,"$58,113.00 ",0,1,1/25/13,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP
1635,7129,1962,PhD,Married,"$54,693.00 ",0,1,2/17/13,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,SP
1815,5252,1969,Graduation,Divorced,"$23,910.00 ",1,0,10/26/12,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,SP
1903,4541,1955,Graduation,Together,"$38,946.00 ",0,1,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA
548,3153,1957,PhD,Single,"$40,737.00 ",2,1,12/8/13,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SA
1573,5796,1963,Graduation,Married,"$77,437.00 ",0,0,11/26/13,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,SP
887,2471,1965,Graduation,Married,"$61,482.00 ",0,0,6/27/14,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA
2182,8439,1964,Graduation,Together,"$63,404.00 ",0,2,6/6/14,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,SP
494,8369,1987,Graduation,Together,"$18,227.00 ",1,0,11/8/12,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,SP
580,9855,1952,PhD,Single,"$62,000.00 ",0,1,8/25/13,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP
1939,8079,1982,Graduation,Married,"$22,448.00 ",1,0,2/26/14,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA
1442,3570,1969,PhD,Together,"$42,731.00 ",1,0,10/21/13,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA
431,6355,1978,Graduation,Married,"$44,359.00 ",1,1,6/17/14,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,SP
2084,946,1958,2n Cycle,Together,"$26,490.00 ",0,0,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP
212,10084,1972,Graduation,Married,"$24,434.00 ",2,0,5/18/14,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND
2178,9826,1972,PhD,Single,"$86,857.00 ",0,0,9/12/12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,US
1064,4184,1950,PhD,Together,"$52,157.00 ",0,1,6/7/14,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,SP
75,9999,1965,Graduation,Together,"$75,276.00 ",0,0,9/27/12,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,SP
2015,10598,1967,Graduation,Together,"$27,943.00 ",1,1,4/15/13,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP
1808,2488,1956,2n Cycle,Divorced,"$31,395.00 ",1,1,3/23/13,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,SP
1031,1184,1968,PhD,Divorced,"$69,674.00 ",0,2,5/22/13,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,SA
1865,10868,1951,Graduation,Widow,"$70,792.00 ",0,0,2/6/13,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP
247,977,1957,Graduation,Together,"$47,320.00 ",0,1,8/1/13,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA
2052,20,1965,2n Cycle,Married,"$46,891.00 ",0,1,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER
186,9986,1982,Graduation,Together,"$19,444.00 ",1,0,2/22/14,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,SA
668,7828,1981,Master,Together,"$77,882.00 ",0,0,4/30/14,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,SA
1781,5474,1970,Graduation,Single,"$43,020.00 ",1,0,11/30/13,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,US
8,4047,1954,PhD,Married,"$65,324.00 ",0,1,1/11/14,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,US
1890,2453,1960,Graduation,Together,"$62,807.00 ",0,1,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP
1849,1998,1976,Graduation,Single,"$37,697.00 ",1,0,2/7/14,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,IND
1902,10120,1955,Graduation,Together,"$38,946.00 ",0,1,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US
1539,2544,1951,Master,Divorced,"$57,530.00 ",0,1,10/12/13,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IND
1105,8143,1985,PhD,Single,"$37,929.00 ",0,0,7/30/13,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,1,0,SP
2090,1755,1988,2n Cycle,Together,"$45,204.00 ",1,0,4/11/14,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA
1879,7617,1974,Graduation,Single,"$42,373.00 ",1,1,8/15/13,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP
1124,4603,1960,PhD,Married,"$65,695.00 ",0,1,1/31/14,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,SP
445,10595,1990,Graduation,Married,"$30,093.00 ",0,0,7/8/13,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,SP
1811,9010,1972,Master,Married,"$83,151.00 ",0,0,2/10/13,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,SP
464,2874,1988,2n Cycle,Divorced,"$35,388.00 ",1,0,3/7/13,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,SA
1969,606,1967,Graduation,Single,"$25,930.00 ",1,1,10/10/13,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP
2216,7230,1960,PhD,Divorced,"$50,611.00 ",0,1,10/4/12,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,1,0,US
999,2639,1966,Graduation,Single,"$43,602.00 ",1,1,1/10/14,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,SA
1279,3428,1991,PhD,Together,"$68,682.00 ",0,0,10/6/13,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP
1477,9805,1953,Master,Together,"$56,129.00 ",0,1,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA
752,948,1971,Graduation,Single,"$10,245.00 ",1,0,5/15/13,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP
533,1162,1987,PhD,Single,"$42,000.00 ",0,0,1/10/13,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,SP
243,8026,1952,Graduation,Married,"$62,998.00 ",0,1,9/30/13,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA
401,7848,1974,Graduation,Single,"$49,166.00 ",0,1,6/13/13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,IND
1557,9905,1952,Graduation,Together,"$34,074.00 ",1,1,7/13/13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,SP
244,577,1976,2n Cycle,Together,"$26,907.00 ",1,1,8/20/13,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP
1254,2166,1960,2n Cycle,Widow,"$46,779.00 ",1,1,7/12/13,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,SA
1945,3170,1957,Master,Together,"$68,148.00 ",0,0,8/31/13,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP
450,9215,1980,PhD,Married,"$43,974.00 ",1,0,12/12/12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,CA
1510,916,1972,PhD,Single,"$41,644.00 ",1,1,5/9/14,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP
285,4828,1954,Graduation,Divorced,"$79,865.00 ",0,1,6/18/14,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,SA
471,2408,1976,Graduation,Married,"$58,597.00 ",1,1,11/20/12,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,IND
1340,10446,1957,PhD,Married,"$82,017.00 ",0,0,11/7/12,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA
1631,9167,1956,Graduation,Married,"$67,131.00 ",0,1,3/26/13,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,SP
871,1109,1982,Master,Together,"$27,590.00 ",1,0,4/23/13,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP
2110,5831,1967,Graduation,Married,"$77,870.00 ",0,1,8/22/12,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,SP
611,8346,1974,Graduation,Single,"$32,233.00 ",1,0,8/19/12,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,SP
426,10991,1960,Master,Married,"$89,058.00 ",0,0,12/7/12,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,CA
1332,5136,1973,Graduation,Single,"$65,333.00 ",0,1,1/17/14,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,CA
1014,9624,1958,PhD,Together,"$65,488.00 ",0,0,6/13/14,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,SP
1419,6544,1949,PhD,Together,"$67,911.00 ",0,1,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER
1942,2005,1990,Graduation,Married,"$35,765.00 ",1,0,12/11/13,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA
2019,2975,1976,Graduation,Together,"$85,606.00 ",0,1,11/12/12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP
1197,4954,1956,Graduation,Married,"$48,195.00 ",1,1,1/21/14,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,SP
1448,773,1971,Master,Divorced,"$42,835.00 ",1,1,6/30/13,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND
678,10524,1963,Master,Divorced,"$49,476.00 ",0,1,6/20/13,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,CA
1044,3933,1980,Graduation,Together,"$44,010.00 ",1,0,10/13/12,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,SA
2201,6722,1954,PhD,Married,"$70,421.00 ",0,1,6/28/14,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,CA
943,3710,1984,PhD,Single,"$39,684.00 ",1,0,10/12/12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,SP
1065,7679,1985,PhD,Single,"$30,298.00 ",0,0,5/19/14,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,SP
1837,8372,1974,Graduation,Married,"$34,421.00 ",1,0,7/1/13,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SA
1291,11110,1973,Graduation,Single,"$3,502.00 ",1,0,4/13/13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND
49,8805,1960,Graduation,Single,"$48,904.00 ",0,1,12/2/12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,US
540,6983,1950,Master,Divorced,"$38,054.00 ",1,1,5/1/14,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,IND
110,254,1955,Graduation,Together,"$53,863.00 ",0,1,5/17/14,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,SP
510,4971,1962,PhD,Together,"$31,497.00 ",0,1,12/6/12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SA
44,5740,1970,2n Cycle,Divorced,"$25,959.00 ",1,1,2/14/13,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,1,0,SP
1115,10250,1947,Basic,Together,"$28,389.00 ",0,0,11/20/12,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,SP
1459,10479,1975,PhD,Married,"$76,618.00 ",0,0,12/7/12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS
78,4114,1964,Master,Married,"$79,143.00 ",0,0,8/11/12,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,AUS
269,967,1976,Graduation,Married,"$46,049.00 ",1,1,7/21/13,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,SP
1475,6142,1943,Master,Married,"$65,073.00 ",0,0,8/20/13,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP
826,907,1975,Graduation,Married,"$46,149.00 ",0,1,11/29/13,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP
313,10681,1970,2n Cycle,Married,"$62,466.00 ",0,1,1/15/14,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP
1326,3537,1981,Graduation,Together,"$31,089.00 ",1,0,8/17/12,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP
911,6246,1953,Graduation,Single,"$73,892.00 ",0,0,11/13/13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,0,CA
1856,9938,1954,Graduation,Married,"$80,067.00 ",0,0,9/19/13,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND
338,4390,1954,Graduation,Together,"$75,315.00 ",0,1,4/15/14,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,SA
466,3697,1954,Graduation,Together,"$39,898.00 ",0,1,2/12/13,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,CA
1609,8629,1956,Graduation,Widow,"$46,984.00 ",1,1,3/26/13,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,CA
363,2326,1990,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP
1611,269,1963,PhD,Single,"$46,757.00 ",0,1,11/16/12,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,SP
2096,2878,1947,PhD,Married,"$67,472.00 ",0,1,9/28/13,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP
1621,5283,1976,PhD,Single,"$42,473.00 ",1,1,2/17/14,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,SP
1094,810,1975,Graduation,Married,"$74,190.00 ",0,1,5/12/14,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,SP
1665,1672,1974,PhD,Together,"$65,640.00 ",0,1,3/1/14,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,SA
1034,2217,1975,2n Cycle,Married,"$37,284.00 ",1,1,3/29/13,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,IND
685,4406,1970,Graduation,Together,"$67,419.00 ",0,1,1/16/13,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,CA
1926,5234,1967,2n Cycle,Together,"$30,753.00 ",1,1,7/11/13,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA
1502,1964,1951,Graduation,Together,"$86,610.00 ",0,0,9/5/13,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP
83,4785,1970,PhD,Together,"$77,622.00 ",0,2,4/14/14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,SA
1401,833,1955,Master,Married,"$38,452.00 ",1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
1088,454,1980,Graduation,Together,"$69,508.00 ",1,0,11/14/12,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,SA
1361,11171,1965,Master,Married,"$56,962.00 ",2,1,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS
2188,1663,1978,PhD,Together,"$34,043.00 ",1,0,10/25/13,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,SP
919,9121,1972,Graduation,Married,"$80,134.00 ",1,0,5/20/13,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,0,AUS
1598,7620,1990,Basic,Single,"$16,185.00 ",1,0,8/5/13,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,IND
1729,641,1967,Graduation,Single,"$52,074.00 ",0,1,4/4/14,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,IND
1981,4042,1971,Graduation,Divorced,"$43,300.00 ",0,1,10/13/12,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA
205,5621,1969,Graduation,Married,"$48,752.00 ",1,1,12/12/12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP
328,6431,1964,PhD,Married,"$45,759.00 ",1,1,2/23/13,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,IND
808,5423,1983,Graduation,Together,"$28,359.00 ",1,0,10/27/13,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA
1196,2958,1978,Graduation,Married,"$28,442.00 ",2,0,2/24/14,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,SP
1057,2937,1974,PhD,Single,"$68,352.00 ",0,1,8/28/13,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,CA
1663,2853,1980,Graduation,Single,"$51,766.00 ",1,0,3/11/14,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,CA
528,5872,1951,Graduation,Single,"$60,689.00 ",0,1,6/1/13,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,US
656,626,1951,Graduation,Married,"$32,871.00 ",1,1,3/9/13,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,US
2086,4094,1961,Graduation,Married,"$60,544.00 ",1,1,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AUS
2123,8953,1965,Master,Single,"$35,791.00 ",2,1,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP
858,1734,1968,PhD,Together,"$40,706.00 ",2,1,1/17/13,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA
844,4339,1970,PhD,Married,"$67,353.00 ",0,1,12/31/13,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS
1682,3855,1963,Graduation,Married,"$22,419.00 ",0,0,4/18/13,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,CA
879,8722,1957,2n Cycle,Married,"$82,347.00 ",0,0,11/6/12,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,CA
1870,8017,1981,2n Cycle,Married,"$51,111.00 ",1,1,6/19/14,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA
472,9260,1945,PhD,Married,"$70,356.00 ",0,0,11/5/12,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,CA
1897,11188,1957,Graduation,Together,"$26,091.00 ",1,1,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP
131,8920,1967,Master,Single,"$59,235.00 ",1,0,1/12/13,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND
1039,4669,1981,Basic,Married,"$24,480.00 ",1,0,2/11/13,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,SA
439,2727,1973,Graduation,Together,"$57,100.00 ",0,0,12/4/13,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,SA
849,11075,1978,Graduation,Married,"$51,267.00 ",1,1,10/29/13,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA
2177,3921,1952,2n Cycle,Widow,"$28,457.00 ",0,0,10/28/12,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,SP
476,4702,1964,Graduation,Single,"$61,839.00 ",0,0,8/12/12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,SP
904,9094,1955,2n Cycle,Married,"$62,972.00 ",0,1,8/3/12,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,SP
853,5336,1971,Master,Together,"$157,733.00 ",1,0,6/4/13,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP
2239,4070,1969,PhD,Married,"$94,871.00 ",0,2,9/1/12,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,0,CA
129,10177,1954,Graduation,Divorced,"$72,071.00 ",0,1,2/14/13,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,SP
1602,3386,1992,Graduation,Married,"$34,935.00 ",0,0,6/21/13,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,SP
103,492,1973,PhD,YOLO,"$48,432.00 ",0,1,10/18/12,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,CA
1746,4086,1959,Graduation,Married,"$18,690.00 ",0,0,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,GER
1084,3099,1970,Graduation,Divorced,"$44,267.00 ",1,1,2/25/13,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,SP
784,5654,1972,Graduation,Married,"$36,026.00 ",2,1,3/16/14,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS
1317,241,1952,Graduation,Together,"$83,844.00 ",0,0,5/12/13,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP
969,4394,1965,PhD,Married,"$81,051.00 ",0,0,5/23/14,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,SP
1607,1172,1983,PhD,Married,"$92,491.00 ",0,0,5/1/13,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,0,SP
165,8151,1990,Basic,Married,"$24,279.00 ",0,0,12/29/12,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,SP
1809,3945,1947,PhD,Widow,"$68,117.00 ",0,1,3/10/13,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,SP
907,7943,1975,PhD,Married,"$36,663.00 ",1,0,4/25/14,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,SA
1474,2004,1969,Graduation,Single,"$72,679.00 ",0,1,9/18/13,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP
349,7042,1983,Graduation,Married,"$36,790.00 ",0,0,3/1/13,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,SP
